language,glottocode,family,prop,n_kintypes
simulation_199,na,na,0.3125,48
simulation_200,na,na,0.2916666666666667,48
simulation_201,na,na,0.2916666666666667,48
simulation_202,na,na,0.3958333333333333,48
simulation_203,na,na,0.3333333333333333,48
simulation_204,na,na,0.3541666666666667,48
simulation_205,na,na,0.3125,48
simulation_206,na,na,0.4166666666666667,48
simulation_207,na,na,0.2708333333333333,48
simulation_208,na,na,0.3125,48
simulation_209,na,na,0.375,48
simulation_210,na,na,0.3541666666666667,48
simulation_211,na,na,0.3541666666666667,48
simulation_212,na,na,0.3125,48
simulation_213,na,na,0.3333333333333333,48
simulation_214,na,na,0.3958333333333333,48
simulation_215,na,na,0.3541666666666667,48
simulation_216,na,na,0.22916666666666663,48
simulation_217,na,na,0.2916666666666667,48
simulation_218,na,na,0.2916666666666667,48
simulation_219,na,na,0.3333333333333333,48
simulation_220,na,na,0.3541666666666667,48
simulation_221,na,na,0.3125,48
simulation_222,na,na,0.375,48
simulation_223,na,na,0.2916666666666667,48
simulation_224,na,na,0.2916666666666667,48
simulation_225,na,na,0.3125,48
simulation_226,na,na,0.3125,48
simulation_227,na,na,0.2708333333333333,48
simulation_228,na,na,0.4166666666666667,48
simulation_229,na,na,0.3541666666666667,48
simulation_230,na,na,0.3125,48
simulation_231,na,na,0.25,48
simulation_232,na,na,0.3333333333333333,48
simulation_233,na,na,0.3958333333333333,48
simulation_234,na,na,0.375,48
simulation_235,na,na,0.3333333333333333,48
simulation_236,na,na,0.25,48
simulation_237,na,na,0.3125,48
simulation_238,na,na,0.2916666666666667,48
simulation_239,na,na,0.3125,48
simulation_240,na,na,0.3333333333333333,48
simulation_241,na,na,0.3125,48
simulation_242,na,na,0.375,48
simulation_243,na,na,0.375,48
simulation_244,na,na,0.3125,48
simulation_245,na,na,0.2708333333333333,48
simulation_246,na,na,0.3541666666666667,48
simulation_247,na,na,0.3125,48
simulation_248,na,na,0.3541666666666667,48
simulation_249,na,na,0.3333333333333333,48
simulation_250,na,na,0.2916666666666667,48
simulation_251,na,na,0.25,48
simulation_252,na,na,0.3541666666666667,48
simulation_253,na,na,0.3125,48
simulation_254,na,na,0.375,48
simulation_255,na,na,0.2708333333333333,48
simulation_256,na,na,0.2916666666666667,48
simulation_257,na,na,0.3541666666666667,48
simulation_258,na,na,0.2916666666666667,48
simulation_259,na,na,0.3333333333333333,48
simulation_260,na,na,0.3541666666666667,48
simulation_261,na,na,0.3125,48
simulation_262,na,na,0.3541666666666667,48
simulation_263,na,na,0.3125,48
simulation_264,na,na,0.3333333333333333,48
simulation_265,na,na,0.25,48
simulation_266,na,na,0.3125,48
simulation_267,na,na,0.2916666666666667,48
simulation_268,na,na,0.2708333333333333,48
simulation_269,na,na,0.3125,48
simulation_270,na,na,0.375,48
simulation_271,na,na,0.3541666666666667,48
simulation_272,na,na,0.3541666666666667,48
simulation_273,na,na,0.3125,48
simulation_274,na,na,0.4166666666666667,48
simulation_275,na,na,0.3333333333333333,48
simulation_276,na,na,0.3125,48
simulation_277,na,na,0.3541666666666667,48
simulation_278,na,na,0.2916666666666667,48
simulation_279,na,na,0.375,48
simulation_280,na,na,0.3333333333333333,48
simulation_281,na,na,0.3958333333333333,48
simulation_282,na,na,0.3958333333333333,48
simulation_283,na,na,0.2916666666666667,48
simulation_284,na,na,0.3333333333333333,48
simulation_285,na,na,0.3125,48
simulation_286,na,na,0.3125,48
simulation_287,na,na,0.3541666666666667,48
simulation_288,na,na,0.3333333333333333,48
simulation_289,na,na,0.3333333333333333,48
simulation_290,na,na,0.2708333333333333,48
simulation_291,na,na,0.3333333333333333,48
simulation_292,na,na,0.3125,48
simulation_293,na,na,0.3958333333333333,48
simulation_294,na,na,0.2916666666666667,48
simulation_295,na,na,0.2916666666666667,48
simulation_296,na,na,0.3541666666666667,48
simulation_297,na,na,0.3125,48
simulation_298,na,na,0.3125,48
simulation_299,na,na,0.3333333333333333,48
simulation_300,na,na,0.3333333333333333,48
simulation_301,na,na,0.3333333333333333,48
simulation_302,na,na,0.375,48
simulation_303,na,na,0.25,48
simulation_304,na,na,0.3958333333333333,48
simulation_305,na,na,0.3541666666666667,48
simulation_306,na,na,0.3333333333333333,48
simulation_307,na,na,0.2916666666666667,48
simulation_308,na,na,0.3333333333333333,48
simulation_309,na,na,0.375,48
simulation_310,na,na,0.3125,48
simulation_311,na,na,0.3333333333333333,48
simulation_312,na,na,0.3333333333333333,48
simulation_313,na,na,0.4166666666666667,48
simulation_314,na,na,0.3333333333333333,48
simulation_315,na,na,0.3125,48
simulation_316,na,na,0.2916666666666667,48
simulation_317,na,na,0.2708333333333333,48
simulation_318,na,na,0.2916666666666667,48
simulation_319,na,na,0.3333333333333333,48
simulation_320,na,na,0.3333333333333333,48
simulation_321,na,na,0.4166666666666667,48
simulation_322,na,na,0.3125,48
simulation_323,na,na,0.3958333333333333,48
simulation_324,na,na,0.2916666666666667,48
simulation_325,na,na,0.375,48
simulation_326,na,na,0.3958333333333333,48
simulation_327,na,na,0.3333333333333333,48
simulation_328,na,na,0.2916666666666667,48
simulation_329,na,na,0.375,48
simulation_330,na,na,0.2916666666666667,48
simulation_331,na,na,0.2916666666666667,48
simulation_332,na,na,0.375,48
simulation_333,na,na,0.3125,48
simulation_334,na,na,0.3333333333333333,48
simulation_335,na,na,0.3541666666666667,48
simulation_336,na,na,0.3541666666666667,48
simulation_337,na,na,0.3541666666666667,48
simulation_338,na,na,0.2916666666666667,48
simulation_339,na,na,0.3125,48
simulation_340,na,na,0.2916666666666667,48
simulation_341,na,na,0.3333333333333333,48
simulation_342,na,na,0.3541666666666667,48
simulation_343,na,na,0.2916666666666667,48
simulation_344,na,na,0.3125,48
simulation_345,na,na,0.3333333333333333,48
simulation_346,na,na,0.22916666666666663,48
simulation_347,na,na,0.3541666666666667,48
simulation_348,na,na,0.3333333333333333,48
simulation_349,na,na,0.2708333333333333,48
simulation_350,na,na,0.3541666666666667,48
simulation_351,na,na,0.2916666666666667,48
simulation_352,na,na,0.3958333333333333,48
simulation_353,na,na,0.3958333333333333,48
simulation_354,na,na,0.3333333333333333,48
simulation_355,na,na,0.2916666666666667,48
simulation_356,na,na,0.3125,48
simulation_357,na,na,0.2916666666666667,48
simulation_358,na,na,0.3958333333333333,48
simulation_359,na,na,0.3125,48
simulation_360,na,na,0.3333333333333333,48
simulation_361,na,na,0.3125,48
simulation_362,na,na,0.3333333333333333,48
simulation_363,na,na,0.2708333333333333,48
simulation_364,na,na,0.3333333333333333,48
simulation_365,na,na,0.375,48
simulation_366,na,na,0.3333333333333333,48
simulation_367,na,na,0.2916666666666667,48
simulation_368,na,na,0.3125,48
simulation_369,na,na,0.3541666666666667,48
simulation_370,na,na,0.3541666666666667,48
simulation_371,na,na,0.3958333333333333,48
simulation_372,na,na,0.3958333333333333,48
simulation_373,na,na,0.3333333333333333,48
simulation_374,na,na,0.3333333333333333,48
simulation_375,na,na,0.2916666666666667,48
simulation_376,na,na,0.3333333333333333,48
simulation_377,na,na,0.2916666666666667,48
simulation_378,na,na,0.2708333333333333,48
simulation_379,na,na,0.3333333333333333,48
simulation_380,na,na,0.3333333333333333,48
simulation_381,na,na,0.3125,48
simulation_382,na,na,0.2916666666666667,48
simulation_383,na,na,0.375,48
simulation_384,na,na,0.2708333333333333,48
simulation_385,na,na,0.3125,48
simulation_386,na,na,0.2916666666666667,48
simulation_387,na,na,0.375,48
simulation_388,na,na,0.375,48
simulation_389,na,na,0.3541666666666667,48
simulation_390,na,na,0.3541666666666667,48
simulation_391,na,na,0.2916666666666667,48
simulation_392,na,na,0.2916666666666667,48
simulation_393,na,na,0.2916666666666667,48
simulation_394,na,na,0.375,48
simulation_395,na,na,0.3541666666666667,48
simulation_396,na,na,0.3541666666666667,48
simulation_397,na,na,0.3333333333333333,48
simulation_398,na,na,0.3333333333333333,48
simulation_399,na,na,0.2916666666666667,48
simulation_400,na,na,0.3541666666666667,48
simulation_401,na,na,0.3125,48
simulation_402,na,na,0.3333333333333333,48
simulation_403,na,na,0.3333333333333333,48
simulation_404,na,na,0.4166666666666667,48
simulation_405,na,na,0.3125,48
simulation_406,na,na,0.3333333333333333,48
simulation_407,na,na,0.3125,48
simulation_408,na,na,0.3958333333333333,48
simulation_409,na,na,0.375,48
simulation_410,na,na,0.3333333333333333,48
simulation_411,na,na,0.3125,48
simulation_412,na,na,0.3541666666666667,48
simulation_413,na,na,0.2916666666666667,48
simulation_414,na,na,0.2916666666666667,48
simulation_415,na,na,0.3333333333333333,48
simulation_416,na,na,0.3541666666666667,48
simulation_417,na,na,0.2708333333333333,48
simulation_418,na,na,0.375,48
simulation_419,na,na,0.3125,48
simulation_420,na,na,0.2916666666666667,48
simulation_421,na,na,0.3541666666666667,48
simulation_422,na,na,0.3125,48
simulation_423,na,na,0.3333333333333333,48
simulation_424,na,na,0.3541666666666667,48
simulation_425,na,na,0.3541666666666667,48
simulation_426,na,na,0.3333333333333333,48
simulation_427,na,na,0.2708333333333333,48
simulation_428,na,na,0.2916666666666667,48
simulation_429,na,na,0.375,48
simulation_430,na,na,0.2708333333333333,48
simulation_431,na,na,0.3958333333333333,48
simulation_432,na,na,0.2916666666666667,48
simulation_433,na,na,0.3125,48
simulation_434,na,na,0.3333333333333333,48
simulation_435,na,na,0.375,48
simulation_436,na,na,0.3125,48
simulation_437,na,na,0.3333333333333333,48
simulation_438,na,na,0.3333333333333333,48
simulation_439,na,na,0.3125,48
simulation_440,na,na,0.3333333333333333,48
simulation_441,na,na,0.3333333333333333,48
simulation_442,na,na,0.375,48
simulation_443,na,na,0.375,48
simulation_444,na,na,0.3333333333333333,48
simulation_445,na,na,0.3541666666666667,48
simulation_446,na,na,0.3541666666666667,48
simulation_447,na,na,0.3541666666666667,48
simulation_448,na,na,0.20833333333333337,48
simulation_449,na,na,0.3333333333333333,48
simulation_450,na,na,0.3958333333333333,48
simulation_451,na,na,0.4166666666666667,48
simulation_452,na,na,0.375,48
simulation_453,na,na,0.3333333333333333,48
simulation_454,na,na,0.3125,48
simulation_455,na,na,0.3125,48
simulation_456,na,na,0.3541666666666667,48
simulation_457,na,na,0.3125,48
simulation_458,na,na,0.3958333333333333,48
simulation_459,na,na,0.3333333333333333,48
simulation_460,na,na,0.2708333333333333,48
simulation_461,na,na,0.3125,48
simulation_462,na,na,0.375,48
simulation_463,na,na,0.2916666666666667,48
simulation_464,na,na,0.3125,48
simulation_465,na,na,0.3333333333333333,48
simulation_466,na,na,0.3958333333333333,48
simulation_467,na,na,0.3333333333333333,48
simulation_468,na,na,0.2708333333333333,48
simulation_469,na,na,0.3125,48
simulation_470,na,na,0.25,48
simulation_471,na,na,0.375,48
simulation_472,na,na,0.2916666666666667,48
simulation_473,na,na,0.3541666666666667,48
simulation_474,na,na,0.3333333333333333,48
simulation_475,na,na,0.375,48
simulation_476,na,na,0.3541666666666667,48
simulation_477,na,na,0.2916666666666667,48
simulation_478,na,na,0.3333333333333333,48
simulation_479,na,na,0.375,48
simulation_480,na,na,0.3333333333333333,48
simulation_481,na,na,0.25,48
simulation_482,na,na,0.3333333333333333,48
simulation_483,na,na,0.3541666666666667,48
simulation_484,na,na,0.375,48
simulation_485,na,na,0.2916666666666667,48
simulation_486,na,na,0.2916666666666667,48
simulation_487,na,na,0.3125,48
simulation_488,na,na,0.2916666666666667,48
simulation_489,na,na,0.2916666666666667,48
simulation_490,na,na,0.3125,48
simulation_491,na,na,0.3541666666666667,48
simulation_492,na,na,0.3125,48
simulation_493,na,na,0.3541666666666667,48
simulation_494,na,na,0.3958333333333333,48
simulation_495,na,na,0.3125,48
simulation_496,na,na,0.3333333333333333,48
simulation_497,na,na,0.4166666666666667,48
simulation_498,na,na,0.4166666666666667,48
simulation_499,na,na,0.3541666666666667,48
simulation_500,na,na,0.375,48
simulation_501,na,na,0.3541666666666667,48
simulation_502,na,na,0.3333333333333333,48
simulation_503,na,na,0.3333333333333333,48
simulation_504,na,na,0.4375,48
simulation_505,na,na,0.3333333333333333,48
simulation_506,na,na,0.3958333333333333,48
simulation_507,na,na,0.3125,48
simulation_508,na,na,0.2916666666666667,48
simulation_509,na,na,0.3333333333333333,48
simulation_510,na,na,0.3541666666666667,48
simulation_511,na,na,0.3541666666666667,48
simulation_512,na,na,0.25,48
simulation_513,na,na,0.25,48
simulation_514,na,na,0.3958333333333333,48
simulation_515,na,na,0.2916666666666667,48
simulation_516,na,na,0.3541666666666667,48
simulation_517,na,na,0.2916666666666667,48
simulation_518,na,na,0.3333333333333333,48
simulation_519,na,na,0.2708333333333333,48
simulation_520,na,na,0.3333333333333333,48
simulation_521,na,na,0.2916666666666667,48
simulation_522,na,na,0.3333333333333333,48
simulation_523,na,na,0.3333333333333333,48
simulation_524,na,na,0.2916666666666667,48
simulation_525,na,na,0.2708333333333333,48
simulation_526,na,na,0.2708333333333333,48
simulation_527,na,na,0.2916666666666667,48
simulation_528,na,na,0.3333333333333333,48
simulation_529,na,na,0.2708333333333333,48
simulation_530,na,na,0.3333333333333333,48
simulation_531,na,na,0.2916666666666667,48
simulation_532,na,na,0.3541666666666667,48
simulation_533,na,na,0.3541666666666667,48
simulation_534,na,na,0.22916666666666663,48
simulation_535,na,na,0.3125,48
simulation_536,na,na,0.3541666666666667,48
simulation_537,na,na,0.3333333333333333,48
simulation_538,na,na,0.3125,48
simulation_539,na,na,0.2916666666666667,48
simulation_540,na,na,0.3541666666666667,48
simulation_541,na,na,0.3125,48
simulation_542,na,na,0.375,48
simulation_543,na,na,0.3333333333333333,48
simulation_544,na,na,0.3541666666666667,48
simulation_545,na,na,0.3333333333333333,48
simulation_546,na,na,0.2708333333333333,48
simulation_547,na,na,0.3333333333333333,48
simulation_548,na,na,0.3541666666666667,48
simulation_549,na,na,0.3333333333333333,48
simulation_550,na,na,0.3958333333333333,48
simulation_551,na,na,0.375,48
simulation_552,na,na,0.3333333333333333,48
simulation_553,na,na,0.3541666666666667,48
simulation_554,na,na,0.375,48
simulation_555,na,na,0.3958333333333333,48
simulation_556,na,na,0.375,48
simulation_557,na,na,0.3125,48
simulation_558,na,na,0.2916666666666667,48
simulation_559,na,na,0.3125,48
simulation_560,na,na,0.22916666666666663,48
simulation_561,na,na,0.3125,48
simulation_562,na,na,0.3541666666666667,48
simulation_563,na,na,0.3125,48
simulation_564,na,na,0.3541666666666667,48
simulation_565,na,na,0.3125,48
simulation_566,na,na,0.25,48
simulation_567,na,na,0.3541666666666667,48
simulation_568,na,na,0.22916666666666663,48
simulation_569,na,na,0.375,48
simulation_570,na,na,0.3125,48
simulation_571,na,na,0.2916666666666667,48
simulation_572,na,na,0.3333333333333333,48
simulation_573,na,na,0.3541666666666667,48
simulation_574,na,na,0.3541666666666667,48
simulation_575,na,na,0.375,48
simulation_576,na,na,0.2916666666666667,48
simulation_577,na,na,0.3125,48
simulation_578,na,na,0.3541666666666667,48
simulation_579,na,na,0.2916666666666667,48
simulation_580,na,na,0.22916666666666663,48
simulation_581,na,na,0.2916666666666667,48
simulation_582,na,na,0.3541666666666667,48
simulation_583,na,na,0.3333333333333333,48
simulation_584,na,na,0.2916666666666667,48
simulation_585,na,na,0.3333333333333333,48
simulation_586,na,na,0.2708333333333333,48
simulation_587,na,na,0.3333333333333333,48
simulation_588,na,na,0.3541666666666667,48
simulation_589,na,na,0.3125,48
simulation_590,na,na,0.2916666666666667,48
simulation_591,na,na,0.2916666666666667,48
simulation_592,na,na,0.3541666666666667,48
simulation_593,na,na,0.375,48
simulation_594,na,na,0.3333333333333333,48
simulation_595,na,na,0.3125,48
simulation_596,na,na,0.2916666666666667,48
simulation_597,na,na,0.3125,48
simulation_598,na,na,0.3333333333333333,48
simulation_599,na,na,0.3333333333333333,48
simulation_600,na,na,0.2708333333333333,48
simulation_601,na,na,0.3333333333333333,48
simulation_602,na,na,0.3333333333333333,48
simulation_603,na,na,0.3125,48
simulation_604,na,na,0.2708333333333333,48
simulation_605,na,na,0.2708333333333333,48
simulation_606,na,na,0.3958333333333333,48
simulation_607,na,na,0.2916666666666667,48
simulation_608,na,na,0.2916666666666667,48
simulation_609,na,na,0.375,48
simulation_610,na,na,0.3541666666666667,48
simulation_611,na,na,0.2916666666666667,48
simulation_612,na,na,0.3333333333333333,48
simulation_613,na,na,0.3541666666666667,48
simulation_614,na,na,0.2916666666666667,48
simulation_615,na,na,0.2916666666666667,48
simulation_616,na,na,0.3541666666666667,48
simulation_617,na,na,0.22916666666666663,48
simulation_618,na,na,0.375,48
simulation_619,na,na,0.3333333333333333,48
simulation_620,na,na,0.3541666666666667,48
simulation_621,na,na,0.375,48
simulation_622,na,na,0.3125,48
simulation_623,na,na,0.2916666666666667,48
simulation_624,na,na,0.3333333333333333,48
simulation_625,na,na,0.3541666666666667,48
simulation_626,na,na,0.2708333333333333,48
simulation_627,na,na,0.3125,48
simulation_628,na,na,0.375,48
simulation_629,na,na,0.3125,48
simulation_630,na,na,0.3125,48
simulation_631,na,na,0.4375,48
simulation_632,na,na,0.3541666666666667,48
simulation_633,na,na,0.3541666666666667,48
simulation_634,na,na,0.2916666666666667,48
simulation_635,na,na,0.2916666666666667,48
simulation_636,na,na,0.3958333333333333,48
simulation_637,na,na,0.3125,48
simulation_638,na,na,0.25,48
simulation_639,na,na,0.3125,48
simulation_640,na,na,0.20833333333333337,48
simulation_641,na,na,0.3541666666666667,48
simulation_642,na,na,0.3125,48
simulation_643,na,na,0.2916666666666667,48
simulation_644,na,na,0.3125,48
simulation_645,na,na,0.3333333333333333,48
simulation_646,na,na,0.3333333333333333,48
simulation_647,na,na,0.3125,48
simulation_648,na,na,0.3333333333333333,48
simulation_649,na,na,0.3333333333333333,48
simulation_650,na,na,0.3125,48
simulation_651,na,na,0.3125,48
simulation_652,na,na,0.22916666666666663,48
simulation_653,na,na,0.25,48
simulation_654,na,na,0.3333333333333333,48
simulation_655,na,na,0.3333333333333333,48
simulation_656,na,na,0.3125,48
simulation_657,na,na,0.3333333333333333,48
simulation_658,na,na,0.3333333333333333,48
simulation_659,na,na,0.3541666666666667,48
simulation_660,na,na,0.3125,48
simulation_661,na,na,0.2708333333333333,48
simulation_662,na,na,0.2708333333333333,48
simulation_663,na,na,0.3333333333333333,48
simulation_664,na,na,0.3333333333333333,48
simulation_665,na,na,0.2708333333333333,48
simulation_666,na,na,0.3541666666666667,48
simulation_667,na,na,0.3333333333333333,48
simulation_668,na,na,0.3333333333333333,48
simulation_669,na,na,0.3333333333333333,48
simulation_670,na,na,0.3125,48
simulation_671,na,na,0.2708333333333333,48
simulation_672,na,na,0.4166666666666667,48
simulation_673,na,na,0.2916666666666667,48
simulation_674,na,na,0.3333333333333333,48
simulation_675,na,na,0.3125,48
simulation_676,na,na,0.22916666666666663,48
simulation_677,na,na,0.3541666666666667,48
simulation_678,na,na,0.3333333333333333,48
simulation_679,na,na,0.3958333333333333,48
simulation_680,na,na,0.375,48
simulation_681,na,na,0.375,48
simulation_682,na,na,0.3333333333333333,48
simulation_683,na,na,0.2708333333333333,48
simulation_684,na,na,0.4166666666666667,48
simulation_685,na,na,0.3125,48
simulation_686,na,na,0.3125,48
simulation_687,na,na,0.2708333333333333,48
simulation_688,na,na,0.3541666666666667,48
simulation_689,na,na,0.3333333333333333,48
simulation_690,na,na,0.3333333333333333,48
simulation_691,na,na,0.2708333333333333,48
simulation_692,na,na,0.3541666666666667,48
simulation_693,na,na,0.3125,48
simulation_694,na,na,0.3125,48
simulation_695,na,na,0.3125,48
simulation_696,na,na,0.375,48
simulation_697,na,na,0.3541666666666667,48
simulation_698,na,na,0.3958333333333333,48
simulation_699,na,na,0.3125,48
simulation_700,na,na,0.3125,48
simulation_701,na,na,0.3125,48
simulation_702,na,na,0.2916666666666667,48
simulation_703,na,na,0.3125,48
simulation_704,na,na,0.3333333333333333,48
simulation_705,na,na,0.3541666666666667,48
simulation_706,na,na,0.3333333333333333,48
simulation_707,na,na,0.3541666666666667,48
simulation_708,na,na,0.375,48
simulation_709,na,na,0.3541666666666667,48
simulation_710,na,na,0.3958333333333333,48
