Language_ID,Parameter_ID,Value,Form,Name,Glottocode,Family
p_kankanaeykankanaikank1243,fMyBS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMeZS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMyZS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMeBD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMyBD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMeZD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMyZD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fFBeS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fFByS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fFZeS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fFZyS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fFBeD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fFByD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fFZeD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fFZyD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMBeS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMByS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMZeS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMZyS,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMBeD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMByD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMZeD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kankanaeykankanaikank1243,fMZyD,sin-pi-n-san,sin-pi-n-san,Kankanaey,kank1243,Austronesian
p_kanumkanu1280,mF,al,al,Kanum,kanu1280,NA
p_kanumkanu1280,mM,"homal, mal",homal,Kanum,kanu1280,NA
p_kanumkanu1280,mM,"homal, mal",mal,Kanum,kanu1280,NA
p_kanumkanu1280,fF,al,al,Kanum,kanu1280,NA
p_kanumkanu1280,fM,"homal, mal",homal,Kanum,kanu1280,NA
p_kanumkanu1280,fM,"homal, mal",mal,Kanum,kanu1280,NA
p_kapingamarangikapi1249a,meB,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,meB,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,myB,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,myB,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,feB,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fyB,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,meZ,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,myZ,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,feZ,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,feZ,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fyZ,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fyZ,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mF,kamangaa,kamangaa,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mM,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fF,kamangaa,kamangaa,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fM,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mS,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fS,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mD,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fD,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mSS,mopunga,mopunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mSD,mopunga,mopunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mDS,mopunga,mopunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mDD,mopunga,mopunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fSS,mopunga,mopunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fSD,mopunga,mopunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fDS,mopunga,mopunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fDD,mopunga,mopunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFF,kipunga,kipunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFM,kipunga,kipunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMF,kipunga,kipunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMM,kipunga,kipunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFF,kipunga,kipunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFM,kipunga,kipunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMF,kipunga,kipunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMM,kipunga,kipunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,meBS,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,myBS,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,meZS,lamoku,lamoku,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,myZS,lamoku,lamoku,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,meBD,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,myBD,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,meZD,lamoku,lamoku,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,myZD,lamoku,lamoku,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,feBS,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fyBS,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,feZS,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fyZS,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,feBD,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fyBD,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,feZD,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fyZD,kama,kama,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFeB,kamangaa,kamangaa,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFyB,kamangaa,kamangaa,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFeZ,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFyZ,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMeB,lamoku,lamoku,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMyB,lamoku,lamoku,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMeZ,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMyZ,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFeB,kamangaa,kamangaa,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFyB,kamangaa,kamangaa,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFeZ,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFyZ,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMeB,lamoku,lamoku,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMyB,lamoku,lamoku,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMeZ,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMyZ,kinga,kinga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mW,avanga,avanga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fH,avanga,avanga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mDH,hingaunga,hingaunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fDH,hingaunga,hingaunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mSW,hingaunga,hingaunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fSW,hingaunga,hingaunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mWF,hingaunga,hingaunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mWM,hingaunga,hingaunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mWB,ma,ma,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mWZ,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mWZ,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fHF,hingaunga,hingaunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fHM,hingaunga,hingaunga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fHB,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fHB,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fHZ,ma,ma,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mBW,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mBW,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fBW,ma,ma,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mZH,ma,ma,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fZH,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fZH,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFBS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFBS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFZS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFZS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMBS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMBS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMZS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMZS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFBD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFZD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMBD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMZD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFBS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFZS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMBS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMZS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFBD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFBD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFZD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFZD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMBD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMBD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMZD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMZD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFeBS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFeBS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFyBS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFyBS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFeZS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFeZS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFyZS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFyZS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFeBD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFyBD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFeZD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFyZD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMeBS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMeBS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMyBS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMyBS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMeZS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMeZS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMyZS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMyZS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMeBD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMyBD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMeZD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMyZD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFBeS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFBeS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFByS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFByS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFZeS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFZeS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFZyS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFZyS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFBeD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFByD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFZeD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mFZyD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMBeS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMBeS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMByS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMByS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMZeS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMZeS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMZyS,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMZyS,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMBeD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMByD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMZeD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,mMZyD,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFeBS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFyBS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFeZS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFyZS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFeBD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFeBD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFyBD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFyBD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFeZD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFeZD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFyZD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFyZD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMeBS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMyBS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMeZS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMyZS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMeBD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMeBD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMyBD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMyBD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMeZD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMeZD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMyZD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMyZD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFBeS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFByS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFZeS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFZyS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFBeD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFBeD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFByD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFByD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFZeD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFZeD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFZyD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fFZyD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMBeS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMByS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMZeS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMZyS,ave,ave,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMBeD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMBeD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMByD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMByD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMZeD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMZeD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMZyD,"hangau, kainga",hangau,Kapingamarangi,kapi1249,Austronesian
p_kapingamarangikapi1249a,fMZyD,"hangau, kainga",kainga,Kapingamarangi,kapi1249,Austronesian
p_kashayakash1280,meB,ʔa:kinʔ,ʔa:kinʔ,Kashaya,kash1280,NA
p_kashayakash1280,myB,k'unʔ,k'unʔ,Kashaya,kash1280,NA
p_kashayakash1280,feB,ʔa:kinʔ,ʔa:kinʔ,Kashaya,kash1280,NA
p_kashayakash1280,fyB,k'unʔ,k'unʔ,Kashaya,kash1280,NA
p_kashayakash1280,meZ,dikinʔ,dikinʔ,Kashaya,kash1280,NA
p_kashayakash1280,myZ,šomenʔ,šomenʔ,Kashaya,kash1280,NA
p_kashayakash1280,feZ,dikinʔ,dikinʔ,Kashaya,kash1280,NA
p_kashayakash1280,fyZ,šomenʔ,šomenʔ,Kashaya,kash1280,NA
p_kashayakash1280,mF,ʔa:penʔ,ʔa:penʔ,Kashaya,kash1280,NA
p_kashayakash1280,mM,ʔa:thenʔ,ʔa:thenʔ,Kashaya,kash1280,NA
p_kashayakash1280,fF,ʔa:penʔ,ʔa:penʔ,Kashaya,kash1280,NA
p_kashayakash1280,fM,ʔa:thenʔ,ʔa:thenʔ,Kashaya,kash1280,NA
p_kashayakash1280,mS,phakinʔ,phakinʔ,Kashaya,kash1280,NA
p_kashayakash1280,fS,phakinʔ,phakinʔ,Kashaya,kash1280,NA
p_kashayakash1280,mD,phankinʔ,phankinʔ,Kashaya,kash1280,NA
p_kashayakash1280,fD,phankinʔ,phankinʔ,Kashaya,kash1280,NA
p_kashayakash1280,mSS,qhadenʔ,qhadenʔ,Kashaya,kash1280,NA
p_kashayakash1280,mSD,qhademenʔ,qhademenʔ,Kashaya,kash1280,NA
p_kashayakash1280,mDS,qhadenʔ,qhadenʔ,Kashaya,kash1280,NA
p_kashayakash1280,mDD,qhademenʔ,qhademenʔ,Kashaya,kash1280,NA
p_kashayakash1280,fSS,qhadenʔ,qhadenʔ,Kashaya,kash1280,NA
p_kashayakash1280,fSD,qhademenʔ,qhademenʔ,Kashaya,kash1280,NA
p_kashayakash1280,fDS,qhadenʔ,qhadenʔ,Kashaya,kash1280,NA
p_kashayakash1280,fDD,qhademenʔ,qhademenʔ,Kashaya,kash1280,NA
p_kashayakash1280,mFF,ba:s'enʔ,ba:s'enʔ,Kashaya,kash1280,NA
p_kashayakash1280,mFM,ma:s'enʔ,ma:s'enʔ,Kashaya,kash1280,NA
p_kashayakash1280,mMF,ca:s'enʔ,ca:s'enʔ,Kashaya,kash1280,NA
p_kashayakash1280,mMM,qa:s'enʔ,qa:s'enʔ,Kashaya,kash1280,NA
p_kashayakash1280,fFF,ba:s'enʔ,ba:s'enʔ,Kashaya,kash1280,NA
p_kashayakash1280,fFM,ma:s'enʔ,ma:s'enʔ,Kashaya,kash1280,NA
p_kashayakash1280,fMF,ca:s'enʔ,ca:s'enʔ,Kashaya,kash1280,NA
p_kashayakash1280,fMM,qa:s'enʔ,qa:s'enʔ,Kashaya,kash1280,NA
p_kashayakash1280,meBS,phakinʔ,phakinʔ,Kashaya,kash1280,NA
p_kashayakash1280,myBS,qhadenʔ,qhadenʔ,Kashaya,kash1280,NA
p_kashayakash1280,meZS,cuṭ'kinʔ,cuṭ'kinʔ,Kashaya,kash1280,NA
